"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Age of Mother"	"Age of Mother Code"	"Marital Status"	"Marital Status Code"	"Education"	"Education Code"	Births
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	3469
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	882
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	875
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	109
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	17
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	341
	"2007"	"2007"	"February"	"2"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	13994
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"8th grade or less"	"1"	1448
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1538
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"High school graduate or GED completed"	"3"	4393
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Some college credit, but not a degree"	"4"	4671
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	2783
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	9430
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	4262
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1261
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	807
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	27396
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"8th grade or less"	"1"	869
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	1279
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	2210
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1454
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	509
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	516
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	127
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	32
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	165
	"2007"	"2007"	"February"	"2"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	6573
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"8th grade or less"	"1"	800
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	785
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"High school graduate or GED completed"	"3"	2219
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Some college credit, but not a degree"	"4"	2367
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1385
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	5033
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	2521
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	878
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	547
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	14694
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"8th grade or less"	"1"	384
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	577
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	919
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	631
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	282
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	332
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	98
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	26
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	98
	"2007"	"2007"	"February"	"2"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	3057
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"8th grade or less"	"1"	193
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	184
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"High school graduate or GED completed"	"3"	560
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Some college credit, but not a degree"	"4"	465
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	285
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	995
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	404
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	168
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	132
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	2913
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"8th grade or less"	"1"	98
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	112
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	207
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	135
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	53
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	79
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	35
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	11
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	32
	"2007"	"2007"	"February"	"2"	"40-44 years"	"40-44"	"Unmarried"	"2"	"Excluded"	"999"	750
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"8th grade or less"	"1"	21
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	7
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"High school graduate or GED completed"	"3"	19
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Some college credit, but not a degree"	"4"	30
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	26
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	60
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	33
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	13
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	22
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Married"	"1"	"Excluded"	"999"	219
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"8th grade or less"	"1"	5
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	4
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	14
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	3
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	4
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	8
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	1
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	6
	"2007"	"2007"	"February"	"2"	"45-49 years"	"45-49"	"Unmarried"	"2"	"Excluded"	"999"	44
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"8th grade or less"	"1"	1
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"High school graduate or GED completed"	"3"	3
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Some college credit, but not a degree"	"4"	3
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	6
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	1
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	5
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Married"	"1"	"Excluded"	"999"	10
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	2
	"2007"	"2007"	"February"	"2"	"50-54 years"	"50-54"	"Unmarried"	"2"	"Excluded"	"999"	1
	"2007"	"2007"	"March"	"3"	"Under 15 years"	"15"	"Married"	"1"	"Excluded"	"999"	5
	"2007"	"2007"	"March"	"3"	"Under 15 years"	"15"	"Unmarried"	"2"	"8th grade or less"	"1"	203
	"2007"	"2007"	"March"	"3"	"Under 15 years"	"15"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	92
	"2007"	"2007"	"March"	"3"	"Under 15 years"	"15"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	4
	"2007"	"2007"	"March"	"3"	"Under 15 years"	"15"	"Unmarried"	"2"	"Excluded"	"999"	270
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"8th grade or less"	"1"	281
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1219
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"High school graduate or GED completed"	"3"	1149
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"Some college credit, but not a degree"	"4"	294
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	16
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	2
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	58
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Married"	"1"	"Excluded"	"999"	2349
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"8th grade or less"	"1"	1053
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	9359
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	5030
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1351
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	47
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	1
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	311
	"2007"	"2007"	"March"	"3"	"15-19 years"	"15-19"	"Unmarried"	"2"	"Excluded"	"999"	14489
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"8th grade or less"	"1"	1294
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	3048
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"High school graduate or GED completed"	"3"	7106
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Some college credit, but not a degree"	"4"	5285
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1286
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1366
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	97
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	14
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	380
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Married"	"1"	"Excluded"	"999"	17006
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"8th grade or less"	"1"	1601
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	6562
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	11343
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	6568
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	900
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	486
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	16
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	4
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	497
	"2007"	"2007"	"March"	"3"	"20-24 years"	"20-24"	"Unmarried"	"2"	"Excluded"	"999"	24886
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"8th grade or less"	"1"	1791
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	2835
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"High school graduate or GED completed"	"3"	7455
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Some college credit, but not a degree"	"4"	7750
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	3569
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	9640
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	2822
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	485
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	819
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Married"	"1"	"Excluded"	"999"	32908
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"8th grade or less"	"1"	1509
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	3187
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	5654
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	3764
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	973
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	950
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	131
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	23
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	333
	"2007"	"2007"	"March"	"3"	"25-29 years"	"25-29"	"Unmarried"	"2"	"Excluded"	"999"	15145
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"8th grade or less"	"1"	1528
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	1780
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"High school graduate or GED completed"	"3"	4734
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Some college credit, but not a degree"	"4"	5128
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	3091
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	11002
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	5138
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	1389
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	883
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Married"	"1"	"Excluded"	"999"	30992
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"8th grade or less"	"1"	988
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	1339
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	2386
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	1616
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	567
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	627
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	140
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	50
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	202
	"2007"	"2007"	"March"	"3"	"30-34 years"	"30-34"	"Unmarried"	"2"	"Excluded"	"999"	7068
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"8th grade or less"	"1"	909
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	839
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"High school graduate or GED completed"	"3"	2566
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Some college credit, but not a degree"	"4"	2576
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	1534
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	5684
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	2804
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	967
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	582
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Married"	"1"	"Excluded"	"999"	16176
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"8th grade or less"	"1"	442
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	587
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"High school graduate or GED completed"	"3"	1050
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Some college credit, but not a degree"	"4"	757
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Associate degree (AA, AS)"	"5"	274
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Bachelor's degree (BA, AB, BS)"	"6"	352
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Master's degree (MA, MS)"	"7"	114
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	42
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Unknown/Not on certificate"	"Unk"	140
	"2007"	"2007"	"March"	"3"	"35-39 years"	"35-39"	"Unmarried"	"2"	"Excluded"	"999"	3363
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"8th grade or less"	"1"	226
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"9th through 12th grade with no diploma"	"2"	156
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"High school graduate or GED completed"	"3"	564
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Some college credit, but not a degree"	"4"	527
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Associate degree (AA, AS)"	"5"	316
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Bachelor's degree (BA, AB, BS)"	"6"	1123
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Master's degree (MA, MS)"	"7"	509
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)"	"8"	205
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Unknown/Not on certificate"	"Unk"	153
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Married"	"1"	"Excluded"	"999"	3169
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Unmarried"	"2"	"8th grade or less"	"1"	116
	"2007"	"2007"	"March"	"3"	"40-44 years"	"40-44"	"Unmarried"	"2"	"9th through 12th grade with no diploma"	"2"	115
